stage,textbook_index,exam_tags,level,CEFR,主題,english_word,KK音標,中譯,例句,翻譯,例句2,翻譯2,例句3,翻譯3,例句4,翻譯4,例句5,翻譯5,Year_1,Part_1,Source_1,詞性,詞形變化,片語,同義字,反義字,易混淆字,字首,字尾,字根,意思,例子,videoUrl
國中,,,A1,,1200-其他動詞-1,forget,/fɚˋgɛt/,忘記,I always forget where I put my keys.,我總是忘記我把鑰匙放在哪裡。,,,,,,,,,,,,(v.),v.過去式：forgot；過去分詞：forgotten；現在分詞：forgetting,,,remember,,,,,,,vpvzc_8vNoM
國中,,,A2,,1200-其他動詞-1,guess,/gɛs/,猜測,Can you guess what I’m thinking?,你能猜到我在想什麼嗎？,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,A2,,1200-其他動詞-1,hate,/het/,憎恨,I hate when people are late.,我討厭人們遲到。,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,A2,,1200-其他動詞-1,hope,/hop/,希望；期待,I hope you have a wonderful day.,我希望你有美好的一天。,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,A1,,1200-其他動詞-1,know,/no/,知道,Do you know where the nearest gas station is?,你知道最近的加油站在哪裡嗎？,,,,,,,,,,,,(v.),v.過去式：knew；過去分詞：known；現在分詞：knowing,,,,no (不),,,,,,vpvzc_8vNoM
國中,,,A1,,1200-其他動詞-1,like,/laɪk/,喜歡,I like to drink coffee in the morning.,我喜歡早上喝咖啡。,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,A1,,1200-其他動詞-1,love,/lʌv/,,I love my family more than anything.,我最愛我的家人。,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,A2,,1200-其他動詞-2,mind,/maɪnd/,介意,Do you mind if I open the window?,你介意我開窗嗎？,,,,,,,,,,,,(v.),,,,,,,,,,,XgY6gl9z0_U
國中,,,A1,,1200-其他動詞-2,need,/nid/,需要,We need more time to finish the project.,我們需要更多時間來完成這個項目。,,,,,,,,,,,,(v.),,,,,,,,,,,XgY6gl9z0_U
國中,,,A2,,1200-其他動詞-2,notice,/ˋnotɪs/,注意到,Did you notice the mistake in the report?,你注意到報告中的錯誤了嗎？,,,,,,,,,,,,(v.),,,,,,,,,,,XgY6gl9z0_U
國中,,,A1,,1200-其他動詞-2,remember,/rɪˋmɛmbɚ/,記得,Do you remember my name?,你還記得我的名字嗎？,,,,,,,,,,,,(v.),v.過去式：remembered；過去分詞：remembered；現在分詞：remembering,,,forget,,,,,,,XgY6gl9z0_U
國中,,,A2,,1200-其他動詞-2,surprise,/sɚˋpraɪz/,驚訝,Her visit surprised me.,她的到訪讓我感到驚訝。,,,,,,,,,,,,(v.),,,,,,,,,,,XgY6gl9z0_U
國中,,,A1,,1200-其他動詞-2,think,/θɪŋk/,想,I think it’s going to rain today.,我認為今天會下雨。,,,,,,,,,,,,(v.),,,,,,,,,,,XgY6gl9z0_U
國中,,,A1,,1200-其他動詞-2,want,/wɑnt/,想要,I want to eat pizza tonight.,我今晚想吃披薩。,,,,,,,,,,,,(v.),,,,,,,,,,,XgY6gl9z0_U
國中,,,A2,,1200-其他動詞-2,wish,/wɪʃ/,希望,I wish you all the best in your new job.,我祝你在新工作中一切順利。,,,,,,,,,,,,(v.),,,,,,,,,,,XgY6gl9z0_U
國中,,,A2,,1200-其他動詞-2,worry,/ˋwɝɪ/,擔心,Don’t worry; everything will be fine.,別擔心，一切都會好起來的。,,,,,,,,,,,,(v.),,,,,,,,,,,XgY6gl9z0_U
國中,,,B1,,1200-其他動詞-2,act,/ækt/,行動、行為,"It’s time to act, not just talk. ",是該行動的時候了，不只是說說而已。,,,,,,,,,,,,(v.),,,,,,,,,,,XgY6gl9z0_U
國中,,,B1,,1200-其他動詞-2,blow,/blo/,吹,The wind blew strongly last night.,昨晚風吹得很猛。,,,,,,,,,,,,(v.),v.過去式：blew；過去分詞：blown；現在分詞：blowing,,,,,,,,,,XgY6gl9z0_U
國中,,,B2,,1200-其他動詞-2,bow,/bo/,鞠躬；彎腰,The performers bowed to the audience.,表演者向觀眾鞠躬。,,,,,,,,,,,,(v.),,,,,,,,,,,XgY6gl9z0_U
國中,,,A2,,1200-其他動詞-2,break,/brek/,弄壞,Be careful not to break the glass.,小心別把玻璃弄破了。,,,,,,,,,,,,(v.),,,,,,,,,,,XgY6gl9z0_U
國中,,,A2,,1200-其他動詞-2,bring,/brɪŋ/,帶來,"Bring me that book, please.",請把那本書拿給我。,,,,,,,,,,,,(v.),,,,,,,,,,,XgY6gl9z0_U
國中,,,A2,,1200-其他動詞-2,brush,/brʌʃ/,刷；梳理,Remember to brush your teeth twice a day.,記得每天刷牙兩次。,,,,,,,,,,,,(v.),,,,,,,,,,,XgY6gl9z0_U
國中,,,A1,,1200-其他動詞-2,carry,/ˋkærɪ/,拿，運送,She carried the books to the library.,她把書搬到圖書館。,,,,,,,,,,,,(v.),,,,,,,,,,,XgY6gl9z0_U
國中,,,A1,,1200-其他動詞-2,catch,/kætʃ/,追捕,The police caught the thief.,警察抓住了小偷。,,,,,,,,,,,,(v.),,,,,,,,,,,XgY6gl9z0_U
國中,,,B2,,1200-其他動詞-2,cheat,/tʃit/,欺騙,He tried to cheat on the test.,他試圖在考試中作弊。,,,,,,,,,,,,(v.),,,,,,,,,,,XgY6gl9z0_U
國中,,,A1,,1200-其他動詞-2,choose,/tʃuz/,選擇,I chose the blue shirt instead of the red one.,我選擇了藍色襯衫而不是紅色的。,,,,,,,,,,,,(v.),v.過去式：chose；過去分詞：chosen；現在分詞：choosing,,,,,,,,,,XgY6gl9z0_U
國中,,,B1,,1200-其他動詞-2,clap,/klæp/,拍(手),The audience clapped after the performance.,觀眾在表演結束後鼓掌。,,,,,,,,,,,,(v.),,,,,,,,,,,XgY6gl9z0_U
國中,,,A1,,1200-其他動詞-3,close,/kloz/,關,Please close the door behind you.,請關上你身後的門。,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,A1,,1200-其他動詞-3,come,/kʌm/,來,Come here-and-see this!,過來看看這個！,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,A2,,1200-其他動詞-3,collect,/kəˋlɛkt/,收集,She likes to collect stamps.,她喜歡收集郵票。,,,,,,,,,,,,(v.),v.過去式：collected；過去分詞：collected；現在分詞：collecting,,,,,,,,,,vpvzc_8vNoM
國中,,,A2,,1200-其他動詞-3,correct,/kəˋrɛkt/,改正；糾正,The teacher corrected our mistakes.,老師糾正了我們的錯誤。,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,A2,,1200-其他動詞-3,copy,/ˋkɑpɪ/,複製,Can you copy this document for me?,你能幫我複製這份文件嗎？,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,B1,,1200-其他動詞-3,count,/kaʊnt/,計數,Let’s count how many people are here.,讓我們數一下這裡有多少人。,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,A2,,1200-其他動詞-3,cover,/ˋkʌvɚ/,覆蓋,He covered the table with a cloth.,他用布覆蓋了桌子。,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,A2,,1200-其他動詞-3,cry,/kraɪ/,哭,The baby cried all night.,嬰兒哭了一整夜。,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,A2,,1200-其他動詞-3,cut,/kʌt/,切割,He cut the paper into small pieces.,他把紙切成小塊。,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,B1,,1200-其他動詞-3,dig,/dɪg/,挖掘,They dug a hole in the ground.,他們在地上挖了一個洞。,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,B2,,1200-其他動詞-3,define,[dɪˈfaɪn],定義,Can you define this word in English?,你可以用英文為這個字下定義嗎？,,,,,,,,,,,,(v.),v.過去式：defined；過去分詞：defined；現在分詞：defining,,,,,,,,,,vpvzc_8vNoM
國中,,,B1,,1200-其他動詞-3,drop,/drɑp/,落下,Be careful not to drop the glass.,小心別把玻璃杯掉下來。,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,A2,,1200-其他動詞-3,enter,/ˋɛntɚ/,進入,Please enter the room quietly.,請安靜地進入房間。,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,B1,,1200-其他動詞-3,feed,/fid/,餵養,She feeds her cat twice a day.,她一天餵她的貓兩次。,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,B1,,1200-其他動詞-3,fight,/faɪt/,戰鬥；打架,The soldiers fight bravely in the war.,士兵們在戰爭中勇敢地戰鬥。,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,A2,,1200-其他動詞-3,follow,/ˋfɑlo/,跟隨,Please follow me to the classroom.,請跟我到教室去。,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,B1,,1200-其他動詞-3,fry,/fraɪ/,油炸,She fried some chicken for dinner.,她晚餐炸了一些雞肉。,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,A1,,1200-其他動詞-3,go,/go/,去,Let’s go to the park!,我們去公園吧！,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,A2,,1200-其他動詞-3,grow,/gro/,生長,Plants grow faster in the spring.,植物在春天生長得更快。,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,A1,,1200-其他動詞-3,hand,/hænd/,遞給；交給,Please hand me that book.,請把那本書遞給我。,,,,,,,,,,,,(v.),,,,,,,,,,,vpvzc_8vNoM
國中,,,B1,,1200-其他動詞-4,hang,/hæŋ/,掛,She hung the picture on the wall.,她把畫掛在牆上。,,,,,,,,,,,,(v.),,,,,,,,,,,9Fr3oDqqfHE
國中,,,A1,,1200-其他動詞-4,help,/hɛlp/,幫助；協助,Can you help me with this problem?,你能幫我解決這個問題嗎？,,,,,,,,,,,,(v.),,,,,,,,,,,9Fr3oDqqfHE
國中,,,A2,,1200-其他動詞-4,hit,/hɪt/,打,He hit the ball with the bat.,他用球棒擊球。,,,,,,,,,,,,(v.),,,,,,,,,,,9Fr3oDqqfHE
國中,,,A2,,1200-其他動詞-4,hold,/hold/,抓住,Hold the rope tightly so you don’t fall.,牢牢抓住繩子，這樣你就不會掉下去。,,,,,,,,,,,,(v.),,,,,,,,,,,9Fr3oDqqfHE
國中,,,B1,,1200-其他動詞-4,hunt,/hʌnt/,狩獵,Hunters hunt animals in the forest.,獵人在森林裡狩獵動物。,,,,,,,,,,,,(v.),,,,,,,,,,,9Fr3oDqqfHE
國中,,,A2,,1200-其他動詞-4,hurry,/ˋhɝɪ/,匆忙,"Hurry up, or we’ll be late!",快點，否則我們會遲到！,,,,,,,,,,,,(v.),,,,,,,,,,,9Fr3oDqqfHE
國中,,,A2,,1200-其他動詞-4,jump,/dʒʌmp/,跳,The children jumped with excitement.,孩子們興奮地跳了起來。,,,,,,,,,,,,(v.),,,,,,,,,,,9Fr3oDqqfHE
國中,,,A1,,1200-其他動詞-4,kick,/kɪk/,踢,He kicked the ball into the goal.,他把球踢進了球門。,,,,,,,,,,,,(v.),v.過去式：kicked；過去分詞：kicked；現在分詞：kicking | n.複數：kicks,,,,,,,,,,9Fr3oDqqfHE
國中,,,B1,,1200-其他動詞-4,knock,/nɑk/,敲,Someone knocked on the door.,有人敲門。,,,,,,,,,,,,(v.),,,,,,,,,,,9Fr3oDqqfHE
國中,,,A2,,1200-其他動詞-4,kill,/kɪl/,殺死,It’s illegal to kill animals for fun.,出於娛樂目的殺死動物是非法的。,,,,,,,,,,,,(v.),,,,,,,,,,,9Fr3oDqqfHE
國中,,,A2,,1200-其他動詞-4,kiss,/kɪs/,親吻,The mother kissed her child goodnight.,母親親吻孩子道晚安。,,,,,,,,,,,,(v.),,,,,,,,,,,9Fr3oDqqfHE
國中,,,A2,,1200-其他動詞-4,laugh,/læf/,笑；大笑,The joke made everyone laugh.,這個笑話讓每個人都笑了。,,,,,,,,,,,,(v.),,,,,,,,,,,9Fr3oDqqfHE
國中,,,A1,,1200-其他動詞-4,leave,/liv/,離開,It’s time to leave for the airport.,是時候出發去機場了。,,,,,,,,,,,,(v.),,,,,,,,,,,9Fr3oDqqfHE
國中,,,A2,,1200-其他動詞-4,list,/lɪst/,把…列表,Let’s list all the things we need to buy.,讓我們列出所有需要買的東西。,,,,,,,,,,,,(v.),,,,,,,,,,,9Fr3oDqqfHE
國中,,,A1,,1200-其他動詞-4,make,/mek/,做,Let’s make a cake for dessert.,讓我們做一個蛋糕當甜點吧。,,,,,,,,,,,,(v.),,,,,,,,,,,9Fr3oDqqfHE
國中,,,A1,,1200-其他動詞-4,meet,/mit/,見面,Let’s meet at the café after work.,下班後我們在咖啡館見面吧。,,,,,,,,,,,,(v.),,,,,,,,,,,9Fr3oDqqfHE
國中,,,A1,,1200-其他動詞-4,miss,/mɪs/,想念；錯過,I miss my family when I'm away from home.,當我離家時，我想念我的家人。,,,,,,,,,,,,(v.),,,,,,,,,,,9Fr3oDqqfHE
國中,,,A2,,1200-其他動詞-4,move,/muv/,移動,Please move the chair closer to the table.,請把椅子移得靠近桌子一點。,,,,,,,,,,,,(v.),v.過去式：moved；過去分詞：moved；現在分詞：moving,,,,,,,,,,9Fr3oDqqfHE
國中,,,A1,,1200-其他動詞-4,open,/ˋopən/,打開,Please open the window; it’s too hot in here.,請打開窗戶，這裡太熱了。,,,,,,,,,,,,(v.),,,,,,,,,,,9Fr3oDqqfHE
國中,,,A2,,1200-其他動詞-4,pack,/pæk/,打包,She packed her clothes for the trip.,她為旅行打包了衣服。,,,,,,,,,,,,(v.),,,,,,,,,,,9Fr3oDqqfHE
國中,,,A1,,1200-其他動詞-5,park,/pɑrk/,停車,You can park your car in the garage.,你可以把車停在車庫裡。,,,,,,,,,,,,(v.),,,,,,,,,,,rVBNSJHBW0w
國中,,,,,1200-其他動詞-4,paste,/pest/,黏貼,Please paste the picture on the paper.,請把圖片黏貼在紙上。,,,,,,,,,,,,(v.),,,,,,,,,,,9Fr3oDqqfHE
國中,,,B1,,1200-其他動詞-4,pick,/pɪk/,挑選,She picked the red dress for the party.,她為派對挑選了紅色的裙子。,,,,,,,,,,,,(v.),,,,,,,,,,,9Fr3oDqqfHE
國中,,,A1,,1200-其他動詞-4,plant,/plænt/,種植,We planted some flowers in the garden.,我們在花園裡種了一些花。,,,,,,,,,,,,(v.),,,,,,,,,,,9Fr3oDqqfHE
國中,,,A2,,1200-其他動詞-5,pull,/pʊl/,拉,He pulled the door open.,他拉開了門。,,,,,,,,,,,,(v.),,,,,,,,,,,rVBNSJHBW0w
國中,,,A2,,1200-其他動詞-5,push,/pʊʃ/,推,He pushed the cart to the store.,他推著購物車去商店。,,,,,,,,,,,,(v.),,,,,,,,,,,rVBNSJHBW0w
國中,,,A1,,1200-其他動詞-5,put,/pʊt/,放置,Please put the book back on the shelf.,請把書放回書架上。,,,,,,,,,,,,(v.),v.過去式：put；過去分詞：put；現在分詞：putting,,,,,,,,,,rVBNSJHBW0w
國中,,,B1,,1200-其他動詞-5,rise,/raɪz/,上升,The sun rises in the east.,太陽從東方升起。,,,,,,,,,,,,(v.),,,,,,,,,,,rVBNSJHBW0w
國中,,,B1,,1200-其他動詞-5,roll,/rol/,滾動,The ball rolled down the hill.,球滾下了山坡。,,,,,,,,,,,,(v.),,,,,,,,,,,rVBNSJHBW0w
國中,,,A1,,1200-其他動詞-5,run,/rʌn/,跑步,She runs every morning to stay fit.,她每天早上跑步以保持健康。,,,,,,,,,,,,(v.),,,,,,,,,,,rVBNSJHBW0w
國中,,,A2,,1200-其他動詞-5,rest,/rɛst/,休息,You should rest when you feel tired.,當你感到累時應該休息。,,,,,,,,,,,,(v.),,,,,,,,,,,rVBNSJHBW0w
國中,,,B1,,1200-其他動詞-5,shake,/ʃek/,搖動,Shake the bottle before using it.,使用前搖晃瓶子。,,,,,,,,,,,,(v.),,,,,,,,,,,rVBNSJHBW0w
國中,,,A2,,1200-其他動詞-5,shout,/ʃaʊt/,大聲喊叫,Don’t shout in the library.,不要在圖書館大聲喊叫。,,,,,,,,,,,,(v.),,,,,,,,,,,rVBNSJHBW0w
國中,,,A1,,1200-其他動詞-5,smoke,/smok/,吸菸；冒煙,Smoking is not allowed in this building.,這棟建築內禁止吸菸。,,,,,,,,,,,,(v.),,,,,,,,,,,rVBNSJHBW0w
國中,,,A2,,1200-其他動詞-5,sign,/saɪn/,示意,He signed for us to follow him.,他示意我們跟上他。,,,,,,,,,,,,(v.),,,,,,,,,,,rVBNSJHBW0w
國中,,,A2,,1200-其他動詞-5,stand,/stænd/,站起來,Please stand up when the teacher enters.,老師進來時請起立。,,,,,,,,,,,,(v.),,,,,,,,,,,rVBNSJHBW0w
國中,,,A1,,1200-其他動詞-5,take,/tek/,拿,Can you take this book to the library?,你能把這本書帶到圖書館嗎？,,,,,,,,,,,,(v.),,,,,,,,,,,rVBNSJHBW0w
國中,,,A1,,1200-其他動詞-5,tell,/tɛl/,說,Can you tell me the truth?,你能告訴我真相嗎？,,,,,,,,,,,,(v.),,,,,,,,,,,rVBNSJHBW0w
國中,,,A2,,1200-其他動詞-5,throw,/θro/,投，扔,He threw the ball to his friend.,他把球扔給了他的朋友。,,,,,,,,,,,,(v.),,,,,,,,,,,rVBNSJHBW0w
國中,,,B1,,1200-其他動詞-5,touch,/tʌtʃ/,感動,Her kindness touched my heart.,她的善良感動了我的心。,,,,,,,,,,,,(v.),,,,,,,,,,,rVBNSJHBW0w
國中,,,A2,,1200-其他動詞-6,type,/taɪp/,打字,She types very quickly on the computer.,她在電腦上打字很快。,,,,,,,,,,,,(v.),,,,,,,,,,,6st8WIfhD-g
國中,,,A1,,1200-其他動詞-6,use,/juz/,使用,Can I use your pen?,我可以用你的筆嗎？,,,,,,,,,,,,(v.),,,,,,,,,,,6st8WIfhD-g
國中,,,A1,,1200-其他動詞-6,walk,/wɔk/,走,Let’s take a walk in the park.,讓我們在公園裡散步吧。,,,,,,,,,,,,(v.),,,,,,,,,,,6st8WIfhD-g
國中,,,B1,,1200-其他動詞-6,wave,/wev/,揮手；招手；示意,He waved to me from across the street.,他在街對面向我揮手。,,,,,,,,,,,,(v.),,,,,,,,,,,6st8WIfhD-g
國中,,,,,1200-其他動詞-6,mop,/mɑp/,拖地；擦拭,She mopped the floor after dinner.,她在晚餐後拖地。,,,,,,,,,,,,(v.),,,,,,,,,,,6st8WIfhD-g
國中,,,A2,,1200-其他動詞-6,agree,/əˋgri/,同意,I agree with your opinion.,我同意你的意見。,,,,,,,,,,,,(v.),v.過去式：agreed；過去分詞：agreed；現在分詞：agreeing,,,,,,,,,,6st8WIfhD-g
國中,,,B1,,1200-其他動詞-6,allow,/əˋlaʊ/,允許,The teacher allows us to use calculators.,老師允許我們使用計算器。,,,,,,,,,,,,(v.),v.過去式：allowed；過去分詞：allowed；現在分詞：allowing,,,,,,,,,,6st8WIfhD-g
國中,,,B1,,1200-其他動詞-6,appear,/əˋpɪr/,出現,The sun will appear soon.,太陽很快就會出現。,,,,,,,,,,,,(v.),,,,,,,,,,,6st8WIfhD-g
國中,,,B1,,1200-其他動詞-6,attack,/əˋtæk/,攻擊；襲擊,The dog suddenly attacked the stranger.,那隻狗突然攻擊陌生人。,,,,,,,,,,,,(v.),,,,,,,,,,,6st8WIfhD-g
國中,,,A2,,1200-其他動詞-6,become,/bɪˋkʌm/,成為,He will become a doctor next year.,他明年將成為一名醫生。,,,,,,,,,,,,(v.),v.過去式：became；過去分詞：become；現在分詞：becoming,,,,,,,,,,6st8WIfhD-g
國中,,,A1,,1200-其他動詞-6,begin,/bɪˋgɪn/,開始,Let’s begin the meeting now.,讓我們現在開始會議吧。,,,,,,,,,,,,(v.),v.過去式：began；過去分詞：begun；現在分詞：beginning,,,,,,,,,,6st8WIfhD-g
國中,,,B2,,1200-其他動詞-6,belong,/bəˋlɔŋ/,屬於,This book belongs to me.,這本書是我的。,,,,,,,,,,,,(v.),v.過去式：belonged；過去分詞：belonged；現在分詞：belonging,,,,,,,,,,6st8WIfhD-g
國中,,,A2,,1200-其他動詞-6,call,/kɔl/,打電話；呼叫,Please call me when you arrive.,當你到達時請打電話給我。,,,,,,,,,,,,(v.),,,,,,,,,,,6st8WIfhD-g
國中,,,B1,,1200-其他動詞-6,care,/kɛr/,關心,You should care about your health.,你應該關心你的健康。,,,,,,,,,,,,(v.),,,,,,,,,,,6st8WIfhD-g
國中,,,A1,,1200-其他動詞-6,check,/tʃɛk/,檢查,Please check your answers before submitting.,提交前請檢查您的答案。,,,,,,,,,,,,(v.),,,,,,,,,,,6st8WIfhD-g
國中,,,A1,,1200-其他動詞-6,date,/det/,約會；註明日期,They date every weekend.,他們每個週末都約會。,,,,,,,,,,,,(v.),,,,,,,,,,,6st8WIfhD-g
國中,,,B2,,1200-其他動詞-6,deal,/dil/,處理；交易,We need to deal with this problem immediately.,我們需要立即處理這個問題。,,,,,,,,,,,,(v.),,,,,,,,,,,6st8WIfhD-g
國中,,,A2,,1200-其他動詞-6,decide,/dɪˋsaɪd/,決定,I decided to take a vacation next month.,我決定下個月休假。,,,,,,,,,,,,(v.),v.過去式：decided；過去分詞：decided；現在分詞：deciding,,,,,,,,,,6st8WIfhD-g
國中,,,A1,,1200-其他動詞-6,die,/daɪ/,死,Flowers will die if they don’t get water.,如果花得不到水，它們就會枯死。,,,,,,,,,,,,(v.),,,,,,,,,,,6st8WIfhD-g
國中,,,A2,,1200-其他動詞-6,download,/ˋdaʊn͵lod/,,I downloaded a new song from the internet.,我從網上下載了一首新歌。,,,,,,,,,,,,(v.)下載,,,,,,,,,,,6st8WIfhD-g
國中,,,A1,,1200-其他動詞-7,enjoy,/ɪnˋdʒɔɪ/,享受,I enjoy listening to music in my free time.,我喜歡在空閒時間聽音樂。,,,,,,,,,,,,(v.),v.過去式：enjoyed；過去分詞：enjoyed；現在分詞：enjoying,,,,,,,,,,2Fy6PlKj3fg
國中,,,B1,,1200-其他動詞-7,expect,/ɪkˋspɛkt/,期望,I expect to see you at the meeting tomorrow.,我希望明天在會議上見到你。,,,,,,,,,,,,(v.),,,,,,,,,,,2Fy6PlKj3fg
國中,,,A2,,1200-其他動詞-7,explain,/ɪkˋsplen/,說明,Can you explain why you were late?,你能解釋一下為什麼遲到嗎？,,,,,,,,,,,,(v.),,,,,,,,,,,2Fy6PlKj3fg
國中,,,A2,,1200-其他動詞-7,fall,/fɔl/,倒下,The tree fell during the storm.,樹在暴風雨中倒下了。,,,,,,,,,,,,(v.),,,,,,,,,,,2Fy6PlKj3fg
國中,,,A2,,1200-其他動詞-7,fill,/fɪl/,裝滿,Please fill the glass with water.,請把杯子裝滿水。,,,,,,,,,,,,(v.),,,,,,,,,,,2Fy6PlKj3fg
國中,,,A1,,1200-其他動詞-7,find,/faɪnd/,找到,I found my keys under the sofa.,我在沙發底下找到了我的鑰匙。,,,,,,,,,,,,(v.),,,,,,,,,,,2Fy6PlKj3fg
國中,,,A1,,1200-其他動詞-7,get,/gɛt/,得到,I need to get some groceries from the store.,我需要從商店買些雜貨。,,,,,,,,,,,,(v.),,,,,,,,,,,2Fy6PlKj3fg
國中,,,A1,,1200-其他動詞-7,give,/gɪv/,給予,Can you give me a hand?,你能幫我一個忙嗎？,,,,,,,,,,,,(v.),v.過去式：gave；過去分詞：given；現在分詞：giving,,"provide, offer",,,,,,,,2Fy6PlKj3fg
國中,,,A2,,1200-其他動詞-7,happen,/ˋhæpən/,發生,What happened last night?,昨晚發生了什麼事？,,,,,,,,,,,,(v.),v.過去式：happened；過去分詞：happened；現在分詞：happening,,,,,,,,,,2Fy6PlKj3fg
國中,,,B1,,1200-其他動詞-7,hide,/haɪd/,藏,The children hid behind the curtain.,孩子們躲在窗簾後面。,,,,,,,,,,,,(v.),,,,,,,,,,,2Fy6PlKj3fg
國中,,,A2,,1200-其他動詞-7,hurt,/hɝt/,受傷,Be careful not to hurt yourself.,小心別傷到自己。,,,,,,,,,,,,(v.),,,,,,,,,,,2Fy6PlKj3fg
國中,,,A1,,1200-其他動詞-7,invite,/ɪnˋvaɪt/,邀請,She invited us to her birthday party.,她邀請我們參加她的生日派對。,,,,,,,,,,,,(v.),v.過去式：invited；過去分詞：invited；現在分詞：inviting,,,,,,,,,,2Fy6PlKj3fg
國中,,,A2,,1200-其他動詞-7,join,/dʒɔɪn/,參加,Would you like to join us for dinner?,你願意和我們一起吃晚餐嗎？,,,,,,,,,,,,(v.),,,,,,,,,,,2Fy6PlKj3fg
國中,,,A2,,1200-其他動詞-7,keep,/kip/,(使)保持,"Keep the door closed, please.",請保持門關著。,,,,,,,,,,,,(v.),,,,,,,,,,,2Fy6PlKj3fg
國中,,,B1,,1200-其他動詞-7,lead,/lid/,領導,She will lead the team to victory.,她將帶領團隊走向勝利。,,,,,,,,,,,,(v.),,,,,,,,,,,2Fy6PlKj3fg
國中,,,A2,,1200-其他動詞-7,let,/lɛt/,讓,Let me help you with that.,讓我來幫你吧。,,,,,,,,,,,,(v.),,,,,,,,,,,2Fy6PlKj3fg
